,buy_z,sell_z,exit_z,pnl
895,1.9000000000000001,1.3,0.4,373.5
896,1.9000000000000001,1.3,0.5,521.0
897,1.9000000000000001,1.3,0.6000000000000001,519.0
898,1.9000000000000001,1.3,0.7000000000000001,484.0
899,1.9000000000000001,1.3,0.8,620.0
900,1.9000000000000001,1.3,0.9,590.5
901,1.9000000000000001,1.3,1.0,558.0
902,1.9000000000000001,1.5,0.0,435.0
903,1.9000000000000001,1.5,0.1,394.0
904,1.9000000000000001,1.5,0.2,431.5
905,1.9000000000000001,1.5,0.30000000000000004,406.0
906,1.9000000000000001,1.5,0.4,361.0
907,1.9000000000000001,1.5,0.5,513.0
908,1.9000000000000001,1.5,0.6000000000000001,526.5
909,1.9000000000000001,1.5,0.7000000000000001,435.0
910,1.9000000000000001,1.5,0.8,616.0
911,1.9000000000000001,1.5,0.9,568.0
912,1.9000000000000001,1.5,1.0,562.5
913,1.9000000000000001,1.7000000000000002,0.0,450.5
914,1.9000000000000001,1.7000000000000002,0.1,406.0
915,1.9000000000000001,1.7000000000000002,0.2,486.5
916,1.9000000000000001,1.7000000000000002,0.30000000000000004,461.0
917,1.9000000000000001,1.7000000000000002,0.4,416.0
918,1.9000000000000001,1.7000000000000002,0.5,554.5
919,1.9000000000000001,1.7000000000000002,0.6000000000000001,507.5
920,1.9000000000000001,1.7000000000000002,0.7000000000000001,433.0
921,1.9000000000000001,1.7000000000000002,0.8,519.0
922,1.9000000000000001,1.7000000000000002,0.9,445.0
923,1.9000000000000001,1.7000000000000002,1.0,465.5
924,1.9000000000000001,1.9000000000000001,0.0,382.0
925,1.9000000000000001,1.9000000000000001,0.1,385.0
926,1.9000000000000001,1.9000000000000001,0.2,344.0
927,1.9000000000000001,1.9000000000000001,0.30000000000000004,331.0
928,1.9000000000000001,1.9000000000000001,0.4,293.0
929,1.9000000000000001,1.9000000000000001,0.5,403.0
930,1.9000000000000001,1.9000000000000001,0.6000000000000001,375.0
931,1.9000000000000001,1.9000000000000001,0.7000000000000001,312.0
932,1.9000000000000001,1.9000000000000001,0.8,413.5
933,1.9000000000000001,1.9000000000000001,0.9,365.0
934,1.9000000000000001,1.9000000000000001,1.0,436.0
935,1.9000000000000001,2.1,0.0,-399.0
936,1.9000000000000001,2.1,0.1,41.0
937,1.9000000000000001,2.1,0.2,33.0
938,1.9000000000000001,2.1,0.30000000000000004,21.5
939,1.9000000000000001,2.1,0.4,17.5
940,1.9000000000000001,2.1,0.5,83.0
941,1.9000000000000001,2.1,0.6000000000000001,79.0
942,1.9000000000000001,2.1,0.7000000000000001,68.5
943,1.9000000000000001,2.1,0.8,177.5
944,1.9000000000000001,2.1,0.9,150.5
945,1.9000000000000001,2.1,1.0,122.0
946,1.9000000000000001,2.3,0.0,-399.0
947,1.9000000000000001,2.3,0.1,41.0
948,1.9000000000000001,2.3,0.2,33.0
949,1.9000000000000001,2.3,0.30000000000000004,21.5
950,1.9000000000000001,2.3,0.4,17.5
951,1.9000000000000001,2.3,0.5,83.0
952,1.9000000000000001,2.3,0.6000000000000001,79.0
953,1.9000000000000001,2.3,0.7000000000000001,68.5
954,1.9000000000000001,2.3,0.8,177.5
955,1.9000000000000001,2.3,0.9,150.5
956,1.9000000000000001,2.3,1.0,122.0
957,1.9000000000000001,2.5,0.0,-399.0
958,1.9000000000000001,2.5,0.1,41.0
959,1.9000000000000001,2.5,0.2,33.0
960,1.9000000000000001,2.5,0.30000000000000004,21.5
961,1.9000000000000001,2.5,0.4,17.5
962,1.9000000000000001,2.5,0.5,83.0
963,1.9000000000000001,2.5,0.6000000000000001,79.0
964,1.9000000000000001,2.5,0.7000000000000001,68.5
965,1.9000000000000001,2.5,0.8,177.5
966,1.9000000000000001,2.5,0.9,150.5
967,1.9000000000000001,2.5,1.0,122.0
968,2.1,0.5,0.0,924.0
969,2.1,0.5,0.1,431.0
970,2.1,0.5,0.2,570.0
971,2.1,0.5,0.30000000000000004,631.5
972,2.1,0.5,0.4,718.5
973,2.1,0.5,0.5,631.5
974,2.1,0.5,0.6000000000000001,771.0
975,2.1,0.5,0.7000000000000001,722.5
976,2.1,0.5,0.8,896.0
977,2.1,0.5,0.9,927.0
978,2.1,0.5,1.0,789.0
979,2.1,0.7,0.0,600.5
980,2.1,0.7,0.1,569.0
981,2.1,0.7,0.2,631.5
982,2.1,0.7,0.30000000000000004,565.5
983,2.1,0.7,0.4,516.0
984,2.1,0.7,0.5,589.0
985,2.1,0.7,0.6000000000000001,675.0
986,2.1,0.7,0.7000000000000001,630.0
987,2.1,0.7,0.8,795.5
988,2.1,0.7,0.9,775.5
989,2.1,0.7,1.0,666.0
990,2.1,0.9,0.0,994.0
991,2.1,0.9,0.1,614.0
992,2.1,0.9,0.2,607.0
993,2.1,0.9,0.30000000000000004,531.5
994,2.1,0.9,0.4,440.0
995,2.1,0.9,0.5,508.0
996,2.1,0.9,0.6000000000000001,481.0
997,2.1,0.9,0.7000000000000001,420.0
998,2.1,0.9,0.8,583.5
999,2.1,0.9,0.9,620.5
1000,2.1,0.9,1.0,641.5
1001,2.1,1.1,0.0,590.0
1002,2.1,1.1,0.1,455.5
1003,2.1,1.1,0.2,466.5
1004,2.1,1.1,0.30000000000000004,441.0
1005,2.1,1.1,0.4,396.0
1006,2.1,1.1,0.5,475.0
1007,2.1,1.1,0.6000000000000001,457.5
1008,2.1,1.1,0.7000000000000001,453.0
1009,2.1,1.1,0.8,607.5
1010,2.1,1.1,0.9,529.0
1011,2.1,1.1,1.0,440.0
1012,2.1,1.3,0.0,589.5
1013,2.1,1.3,0.1,464.5
1014,2.1,1.3,0.2,490.0
1015,2.1,1.3,0.30000000000000004,464.5
1016,2.1,1.3,0.4,419.5
1017,2.1,1.3,0.5,504.5
1018,2.1,1.3,0.6000000000000001,496.0
1019,2.1,1.3,0.7000000000000001,460.5
1020,2.1,1.3,0.8,616.5
1021,2.1,1.3,0.9,598.5
1022,2.1,1.3,1.0,563.5
1023,2.1,1.5,0.0,534.0
1024,2.1,1.5,0.1,440.0
1025,2.1,1.5,0.2,477.5
1026,2.1,1.5,0.30000000000000004,452.0
1027,2.1,1.5,0.4,407.0
1028,2.1,1.5,0.5,496.5
1029,2.1,1.5,0.6000000000000001,503.5
1030,2.1,1.5,0.7000000000000001,411.5
1031,2.1,1.5,0.8,612.5
1032,2.1,1.5,0.9,576.0
1033,2.1,1.5,1.0,568.0
1034,2.1,1.7000000000000002,0.0,549.5
1035,2.1,1.7000000000000002,0.1,452.0
1036,2.1,1.7000000000000002,0.2,532.5
1037,2.1,1.7000000000000002,0.30000000000000004,507.0
1038,2.1,1.7000000000000002,0.4,462.0
1039,2.1,1.7000000000000002,0.5,538.0
1040,2.1,1.7000000000000002,0.6000000000000001,484.5
1041,2.1,1.7000000000000002,0.7000000000000001,409.5
1042,2.1,1.7000000000000002,0.8,515.5
1043,2.1,1.7000000000000002,0.9,453.0
1044,2.1,1.7000000000000002,1.0,471.0
1045,2.1,1.9000000000000001,0.0,481.0
1046,2.1,1.9000000000000001,0.1,431.0
1047,2.1,1.9000000000000001,0.2,390.0
1048,2.1,1.9000000000000001,0.30000000000000004,377.0
1049,2.1,1.9000000000000001,0.4,339.0
1050,2.1,1.9000000000000001,0.5,386.5
1051,2.1,1.9000000000000001,0.6000000000000001,352.0
1052,2.1,1.9000000000000001,0.7000000000000001,288.5
1053,2.1,1.9000000000000001,0.8,410.0
1054,2.1,1.9000000000000001,0.9,373.0
1055,2.1,1.9000000000000001,1.0,441.5
1056,2.1,2.1,0.0,-364.5
1057,2.1,2.1,0.1,87.0
1058,2.1,2.1,0.2,79.0
1059,2.1,2.1,0.30000000000000004,67.5
1060,2.1,2.1,0.4,63.5
1061,2.1,2.1,0.5,66.5
1062,2.1,2.1,0.6000000000000001,56.0
1063,2.1,2.1,0.7000000000000001,45.0
1064,2.1,2.1,0.8,174.0
1065,2.1,2.1,0.9,158.5
1066,2.1,2.1,1.0,127.5
1067,2.1,2.3,0.0,-364.5
1068,2.1,2.3,0.1,87.0
1069,2.1,2.3,0.2,79.0
1070,2.1,2.3,0.30000000000000004,67.5
1071,2.1,2.3,0.4,63.5
1072,2.1,2.3,0.5,66.5
1073,2.1,2.3,0.6000000000000001,56.0
1074,2.1,2.3,0.7000000000000001,45.0
1075,2.1,2.3,0.8,174.0
1076,2.1,2.3,0.9,158.5
1077,2.1,2.3,1.0,127.5
1078,2.1,2.5,0.0,-364.5
1079,2.1,2.5,0.1,87.0
1080,2.1,2.5,0.2,79.0
1081,2.1,2.5,0.30000000000000004,67.5
1082,2.1,2.5,0.4,63.5
1083,2.1,2.5,0.5,66.5
1084,2.1,2.5,0.6000000000000001,56.0
1085,2.1,2.5,0.7000000000000001,45.0
1086,2.1,2.5,0.8,174.0
1087,2.1,2.5,0.9,158.5
1088,2.1,2.5,1.0,127.5
1089,2.3,0.5,0.0,593.5
1090,2.3,0.5,0.1,420.0
1091,2.3,0.5,0.2,557.0
1092,2.3,0.5,0.30000000000000004,627.0
1093,2.3,0.5,0.4,708.5
1094,2.3,0.5,0.5,623.5
1095,2.3,0.5,0.6000000000000001,764.0
1096,2.3,0.5,0.7000000000000001,708.5
1097,2.3,0.5,0.8,801.0
1098,2.3,0.5,0.9,829.5
1099,2.3,0.5,1.0,713.5
1100,2.3,0.7,0.0,307.0
1101,2.3,0.7,0.1,558.0
1102,2.3,0.7,0.2,618.5
1103,2.3,0.7,0.30000000000000004,561.0
1104,2.3,0.7,0.4,506.0
1105,2.3,0.7,0.5,581.0
1106,2.3,0.7,0.6000000000000001,668.0
1107,2.3,0.7,0.7000000000000001,616.0
1108,2.3,0.7,0.8,700.5
1109,2.3,0.7,0.9,678.0
1110,2.3,0.7,1.0,590.5
1111,2.3,0.9,0.0,514.0
1112,2.3,0.9,0.1,603.0
1113,2.3,0.9,0.2,594.0
1114,2.3,0.9,0.30000000000000004,527.0
1115,2.3,0.9,0.4,430.0
1116,2.3,0.9,0.5,500.0
1117,2.3,0.9,0.6000000000000001,474.0
1118,2.3,0.9,0.7000000000000001,406.0
1119,2.3,0.9,0.8,488.5
1120,2.3,0.9,0.9,523.0
1121,2.3,0.9,1.0,566.0
1122,2.3,1.1,0.0,480.5
1123,2.3,1.1,0.1,444.5
1124,2.3,1.1,0.2,453.5
1125,2.3,1.1,0.30000000000000004,436.5
1126,2.3,1.1,0.4,386.0
1127,2.3,1.1,0.5,467.0
1128,2.3,1.1,0.6000000000000001,450.5
1129,2.3,1.1,0.7000000000000001,439.0
1130,2.3,1.1,0.8,512.5
1131,2.3,1.1,0.9,431.5
1132,2.3,1.1,1.0,364.5
1133,2.3,1.3,0.0,480.0
1134,2.3,1.3,0.1,453.5
1135,2.3,1.3,0.2,477.0
1136,2.3,1.3,0.30000000000000004,460.0
1137,2.3,1.3,0.4,409.5
1138,2.3,1.3,0.5,496.5
1139,2.3,1.3,0.6000000000000001,489.0
1140,2.3,1.3,0.7000000000000001,446.5
1141,2.3,1.3,0.8,521.5
1142,2.3,1.3,0.9,501.0
1143,2.3,1.3,1.0,488.0
1144,2.3,1.5,0.0,424.5
1145,2.3,1.5,0.1,429.0
1146,2.3,1.5,0.2,464.5
1147,2.3,1.5,0.30000000000000004,447.5
1148,2.3,1.5,0.4,397.0
1149,2.3,1.5,0.5,488.5
1150,2.3,1.5,0.6000000000000001,496.5
1151,2.3,1.5,0.7000000000000001,397.5
1152,2.3,1.5,0.8,517.5
1153,2.3,1.5,0.9,478.5
1154,2.3,1.5,1.0,492.5
1155,2.3,1.7000000000000002,0.0,440.0
1156,2.3,1.7000000000000002,0.1,441.0
1157,2.3,1.7000000000000002,0.2,519.5
1158,2.3,1.7000000000000002,0.30000000000000004,502.5
1159,2.3,1.7000000000000002,0.4,452.0
1160,2.3,1.7000000000000002,0.5,530.0
1161,2.3,1.7000000000000002,0.6000000000000001,477.5
1162,2.3,1.7000000000000002,0.7000000000000001,395.5
1163,2.3,1.7000000000000002,0.8,420.5
1164,2.3,1.7000000000000002,0.9,355.5
1165,2.3,1.7000000000000002,1.0,395.5
1166,2.3,1.9000000000000001,0.0,371.5
1167,2.3,1.9000000000000001,0.1,420.0
1168,2.3,1.9000000000000001,0.2,377.0
1169,2.3,1.9000000000000001,0.30000000000000004,372.5
1170,2.3,1.9000000000000001,0.4,329.0
1171,2.3,1.9000000000000001,0.5,378.5
1172,2.3,1.9000000000000001,0.6000000000000001,345.0
1173,2.3,1.9000000000000001,0.7000000000000001,274.5
1174,2.3,1.9000000000000001,0.8,315.0
1175,2.3,1.9000000000000001,0.9,275.5
1176,2.3,1.9000000000000001,1.0,366.0
1177,2.3,2.1,0.0,-323.0
1178,2.3,2.1,0.1,76.0
1179,2.3,2.1,0.2,66.0
1180,2.3,2.1,0.30000000000000004,63.0
1181,2.3,2.1,0.4,53.5
1182,2.3,2.1,0.5,58.5
1183,2.3,2.1,0.6000000000000001,49.0
1184,2.3,2.1,0.7000000000000001,31.0
1185,2.3,2.1,0.8,79.0
1186,2.3,2.1,0.9,61.0
1187,2.3,2.1,1.0,52.0
1188,2.3,2.3,0.0,-323.0
1189,2.3,2.3,0.1,76.0
1190,2.3,2.3,0.2,66.0
1191,2.3,2.3,0.30000000000000004,63.0
1192,2.3,2.3,0.4,53.5
1193,2.3,2.3,0.5,58.5
1194,2.3,2.3,0.6000000000000001,49.0
1195,2.3,2.3,0.7000000000000001,31.0
1196,2.3,2.3,0.8,79.0
1197,2.3,2.3,0.9,61.0
1198,2.3,2.3,1.0,52.0
1199,2.3,2.5,0.0,-323.0
1200,2.3,2.5,0.1,76.0
1201,2.3,2.5,0.2,66.0
1202,2.3,2.5,0.30000000000000004,63.0
1203,2.3,2.5,0.4,53.5
1204,2.3,2.5,0.5,58.5
1205,2.3,2.5,0.6000000000000001,49.0
1206,2.3,2.5,0.7000000000000001,31.0
1207,2.3,2.5,0.8,79.0
1208,2.3,2.5,0.9,61.0
1209,2.3,2.5,1.0,52.0
1210,2.5,0.5,0.0,636.0
1211,2.5,0.5,0.1,428.5
1212,2.5,0.5,0.2,565.5
1213,2.5,0.5,0.30000000000000004,635.5
1214,2.5,0.5,0.4,717.0
1215,2.5,0.5,0.5,632.0
1216,2.5,0.5,0.6000000000000001,772.5
1217,2.5,0.5,0.7000000000000001,717.0
1218,2.5,0.5,0.8,809.5
1219,2.5,0.5,0.9,838.0
1220,2.5,0.5,1.0,722.0
1221,2.5,0.7,0.0,349.5
1222,2.5,0.7,0.1,566.5
1223,2.5,0.7,0.2,627.0
1224,2.5,0.7,0.30000000000000004,569.5
1225,2.5,0.7,0.4,514.5
1226,2.5,0.7,0.5,589.5
1227,2.5,0.7,0.6000000000000001,676.5
1228,2.5,0.7,0.7000000000000001,624.5
1229,2.5,0.7,0.8,709.0
1230,2.5,0.7,0.9,686.5
1231,2.5,0.7,1.0,599.0
1232,2.5,0.9,0.0,556.5
1233,2.5,0.9,0.1,611.5
1234,2.5,0.9,0.2,602.5
1235,2.5,0.9,0.30000000000000004,535.5
1236,2.5,0.9,0.4,438.5
1237,2.5,0.9,0.5,508.5
1238,2.5,0.9,0.6000000000000001,482.5
1239,2.5,0.9,0.7000000000000001,414.5
1240,2.5,0.9,0.8,497.0
1241,2.5,0.9,0.9,531.5
1242,2.5,0.9,1.0,574.5
1243,2.5,1.1,0.0,523.0
1244,2.5,1.1,0.1,453.0
1245,2.5,1.1,0.2,462.0
1246,2.5,1.1,0.30000000000000004,445.0
1247,2.5,1.1,0.4,394.5
1248,2.5,1.1,0.5,475.5
1249,2.5,1.1,0.6000000000000001,459.0
1250,2.5,1.1,0.7000000000000001,447.5
1251,2.5,1.1,0.8,521.0
1252,2.5,1.1,0.9,440.0
1253,2.5,1.1,1.0,373.0
1254,2.5,1.3,0.0,522.5
1255,2.5,1.3,0.1,462.0
1256,2.5,1.3,0.2,485.5
1257,2.5,1.3,0.30000000000000004,468.5
1258,2.5,1.3,0.4,418.0
1259,2.5,1.3,0.5,505.0
1260,2.5,1.3,0.6000000000000001,497.5
1261,2.5,1.3,0.7000000000000001,455.0
1262,2.5,1.3,0.8,530.0
1263,2.5,1.3,0.9,509.5
1264,2.5,1.3,1.0,496.5
1265,2.5,1.5,0.0,467.0
1266,2.5,1.5,0.1,437.5
1267,2.5,1.5,0.2,473.0
1268,2.5,1.5,0.30000000000000004,456.0
1269,2.5,1.5,0.4,405.5
1270,2.5,1.5,0.5,497.0
1271,2.5,1.5,0.6000000000000001,505.0
1272,2.5,1.5,0.7000000000000001,406.0
1273,2.5,1.5,0.8,526.0
1274,2.5,1.5,0.9,487.0
1275,2.5,1.5,1.0,501.0
1276,2.5,1.7000000000000002,0.0,482.5
1277,2.5,1.7000000000000002,0.1,449.5
1278,2.5,1.7000000000000002,0.2,528.0
1279,2.5,1.7000000000000002,0.30000000000000004,511.0
1280,2.5,1.7000000000000002,0.4,460.5
1281,2.5,1.7000000000000002,0.5,538.5
1282,2.5,1.7000000000000002,0.6000000000000001,486.0
1283,2.5,1.7000000000000002,0.7000000000000001,404.0
1284,2.5,1.7000000000000002,0.8,429.0
1285,2.5,1.7000000000000002,0.9,364.0
1286,2.5,1.7000000000000002,1.0,404.0
1287,2.5,1.9000000000000001,0.0,414.0
1288,2.5,1.9000000000000001,0.1,428.5
1289,2.5,1.9000000000000001,0.2,385.5
1290,2.5,1.9000000000000001,0.30000000000000004,381.0
1291,2.5,1.9000000000000001,0.4,337.5
1292,2.5,1.9000000000000001,0.5,387.0
1293,2.5,1.9000000000000001,0.6000000000000001,353.5
1294,2.5,1.9000000000000001,0.7000000000000001,283.0
1295,2.5,1.9000000000000001,0.8,323.5
1296,2.5,1.9000000000000001,0.9,284.0
1297,2.5,1.9000000000000001,1.0,374.5
1298,2.5,2.1,0.0,-314.5
1299,2.5,2.1,0.1,84.5
1300,2.5,2.1,0.2,74.5
1301,2.5,2.1,0.30000000000000004,71.5
1302,2.5,2.1,0.4,62.0
1303,2.5,2.1,0.5,67.0
1304,2.5,2.1,0.6000000000000001,57.5
1305,2.5,2.1,0.7000000000000001,39.5
1306,2.5,2.1,0.8,87.5
1307,2.5,2.1,0.9,69.5
1308,2.5,2.1,1.0,60.5
1309,2.5,2.3,0.0,-314.5
1310,2.5,2.3,0.1,84.5
1311,2.5,2.3,0.2,74.5
1312,2.5,2.3,0.30000000000000004,71.5
1313,2.5,2.3,0.4,62.0
1314,2.5,2.3,0.5,67.0
1315,2.5,2.3,0.6000000000000001,57.5
1316,2.5,2.3,0.7000000000000001,39.5
1317,2.5,2.3,0.8,87.5
1318,2.5,2.3,0.9,69.5
1319,2.5,2.3,1.0,60.5
1320,2.5,2.5,0.0,-314.5
1321,2.5,2.5,0.1,84.5
1322,2.5,2.5,0.2,74.5
1323,2.5,2.5,0.30000000000000004,71.5
1324,2.5,2.5,0.4,62.0
1325,2.5,2.5,0.5,67.0
1326,2.5,2.5,0.6000000000000001,57.5
1327,2.5,2.5,0.7000000000000001,39.5
1328,2.5,2.5,0.8,87.5
1329,2.5,2.5,0.9,69.5
1330,2.5,2.5,1.0,60.5
